model,image
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
6cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
4cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
4cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
4cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
4cnn_tz_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_375_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_87_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_386_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_225_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_257_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_315_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_353_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_432_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_285_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_258_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_215_tz_0.png
4cnn_tz_30_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_146_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_253_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
6cnn_tz_65_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_451_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_6_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
4cnn_tz_4_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_310_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_443_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_354_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_259_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_337_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_469_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_43_ry_0.png
4cnn_ry_33_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_311_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_27_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_192_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_124_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_213_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_112_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_66_ry_0.png
6cnn_ry_1_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_1_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_429_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_328_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_279_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_191_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_247_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_356_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_246_ry_0.png
4cnn_ry_102_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_449_ry_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_253_tz_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
6cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_451_tz_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_119_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_27_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_192_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_124_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_213_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_112_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_66_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_418_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_109_ry_0.png
4cnn_ry_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_1_ry_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_6_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
4cnn_tz_2_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
4cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_375_tz_0.png
4cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_85_tz_0.png
4cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_263_tz_0.png
4cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_442_tz_0.png
4cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_38_tz_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_30_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_177_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_370_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_360_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_88_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_66_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_235_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_415_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_83_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_485_ry_0.png
4cnn_ry_44_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_488_ry_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_135_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_359_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_268_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_448_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_207_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_456_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_7_tz_0.png
6cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_197_tz_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_30_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_177_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_370_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_360_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_88_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_66_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_235_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_415_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_83_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_485_ry_0.png
4cnn_ry_42_7_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/fruit_bowl/img_488_ry_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_410_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_186_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_216_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_471_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_271_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_173_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_152_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_456_tz_0.png
6cnn_tz_78_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_78_tz_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_258_ry_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_417_ry_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_71_ry_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_51_ry_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_305_ry_0.png
6cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_254_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_408_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_189_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_27_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_317_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_353_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_251_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_114_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_409_ry_0.png
6cnn_ry_66_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_68_ry_0.png
4cnn_ry_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/soccer_ball/img_474_ry_0.png
4cnn_ry_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/soccer_ball/img_43_ry_0.png
4cnn_ry_99_16_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/soccer_ball/img_459_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_413_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_179_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_265_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_2_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_498_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_317_ry_0.png
4cnn_ry_111_18_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/water_bottle/img_325_ry_0.png
4cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
4cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
4cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
4cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_98_ry_0.png
4cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
6cnn_ry_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
6cnn_ry_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
6cnn_ry_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
6cnn_ry_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_440_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_115_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_88_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_32_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_126_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_491_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_349_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_369_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_482_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_296_ry_0.png
6cnn_ry_62_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_135_ry_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_224_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_445_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_174_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_161_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_114_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_226_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_389_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_451_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_344_tz_0.png
6cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_229_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_375_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_87_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_386_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_225_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_257_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_315_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_353_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_432_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_285_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_258_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_215_tz_0.png
6cnn_tz_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_146_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_410_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_186_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_216_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_271_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_173_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_152_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_456_tz_0.png
4cnn_tz_82_13_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/orange/img_78_tz_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_429_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_328_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_279_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_191_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_247_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_356_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_161_ry_0.png
6cnn_ry_106_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_449_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_417_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_354_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_172_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_382_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_114_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_186_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_219_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_341_ry_0.png
6cnn_ry_81_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_28_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_410_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_209_ry_0.png
6cnn_ry_22_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_378_ry_0.png
